ISSUE DATE,DOCM NO.,CUSTOMER NAME,,SALES EXEC,ITEM CODE,QTY,UNIT PRICE,UNIT COST,TOTAL AMOUNT,MARKUP,PROJECT CODE
01-12-2010,DQ1073,Tiong Aik Construction Pte Ltd,,Kim Meng Tan,SAV-PS,2,354,400,708,-0.115,PD-1088
05-12-2010,DQ1074,Tiong Aik Construction Pte Ltd,,Jacqueline Hu,SAV-PS,2,354,400,708,-0.115,PD-1088
22-04-2010,SQ1039,Four Seasons Air Conditioning,,Micheal Tan,2800-ADJ0001,30,24,14.4,720,0.6667000000000001,PC-2020
09-07-2010,SQ1062,"Chainwin C.M.M. Co., Ltd.",,Allen Berry,2800-ADJ0001,30,24,14.4,720,0.6667000000000001,PC-2031
05-09-2010,SQ1076,Seaweek Cutting Pte Ltd,,Kim Meng Tan,2800-ADJ0001,30,24,14.4,720,0.6667000000000001,PC-2020
04-02-2010,SQ1013,Weedster Exhibitions Pte Ltd,,Kim Meng Tan,AT-000118,20,37,22.2,740,0.6667000000000001,
09-01-2010,SQ1005,"Aten Universal Co., Ltd",,Kim Meng Tan,FLAT BAR 38 X 3MM,150,5,4,750,0.25,
01-03-2010,SQ1022,Evergreen Group Pte Ltd,,Pang Seah Heng,1810-T0031,10,76,45.6,760,0.6667000000000001,PC-2042
16-12-2010,SQ1108,CA Facilities Pte Ltd,,Lim Toh Ting,1810-T0031,10,76,45.6,760,0.6667000000000001,PC-2001
23-12-2010,DQ1029,Aruban Parts Inc,,Muthu Arumugam,1810-T0031,10,76,45.6,760,0.6667000000000001,
25-05-2010,SQ1051,DHPS Pte Ltd,,Muthu Arumugam,TYH-KD-85,55,14,8.4,770,0.6667000000000001,PC-2002
09-07-2010,SQ1062,"Chainwin C.M.M. Co., Ltd.",,Allen Berry,TYH-KD-85,55,14,8.4,770,0.6667000000000001,PC-2031
08-10-2010,SQ1082R1,Digi-Key Enterprise,,Tommy Shen,DIFST10046104,650,1.2,0.72,780,0.6667000000000001,PC-2006
02-01-2010,SQ1001,Advent Devices (Asia) Pte Ltd,,John Choi,603PSB05,200,4,2.4,800,0.6667000000000001,PC-2001
09-01-2010,SQ1005,"Aten Universal Co., Ltd",,Kim Meng Tan,GLOBAL BH-006,200,4,2.4,800,0.6667000000000001,
03-03-2010,SQ1023,Lanbridge Equipment Co,,Allen Berry,603PSB08,200,4,0,800,0,PC-2056
31-12-2010,DQ1057,Sanhe Construction Pte Ltd,,,FDF1137,4,200,0,800,0,
25-12-2010,SQ1104,Jorafe Chemical Pte Ltd,,Chin Beng Seng,FG/SEVES,35,23,13.8,805,0.6667000000000001,PC-2022
27-01-2010,DQ1021,Advent Devices (Asia) Limited,,Kim Meng Tan,1 INCH ANGLE BAR,200,4.05,3,810,0.35,
13-01-2010,SQ1006,Chang Tat Weng Polyethylene Co,,Kim Meng Tan,TITANCO-202,100,8.4,5.04,840,0.6667000000000001,
30-06-2010,DQ1026,Advent Devices (Asia) Limited,,Kim Meng Tan,1 INCH ANGLE BAR,200,4.2,3,840,0.4,
01-08-2010,TS1004,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,4,210,0,840,0,GM21-24/03
24-04-2010,SQ1040,Peer Private Ltd,,Kim Meng Tan,19585P-R,20,43,25.8,860,0.6667000000000001,PC-2032
21-05-2010,SQ1050,SKU Chemical Limited,,K T Chan,SM VISION GLASS,6,145,87,870,0.6667000000000001,PC-2022
20-08-2010,SQ1074,Kaira Parts Pte Ltd,,Kim Meng Tan,FG/FEBAG,25,35,21,875,0.6667000000000001,PC-2010
20-09-2010,SQ1081,VCN Pte Ltd,,Jacqueline Hu,FG/FEBAG,25,35,21,875,0.6667000000000001,PC-2008
04-02-2010,SQ1013,Weedster Exhibitions Pte Ltd,,Kim Meng Tan,AT-000128,60,15,0,900,0,
10-02-2010,SQ1016,Forester Accounts Limited,,Tommy Shen,TBNST30001104,900,1,0,900,0,PC-2021
31-12-2010,DQ1068,Algintons Print & Graphics Pte Ltd,,John Choi E.,1810-T0031,50,18,45.6,900,-0.6053000000000001,
31-12-2010,DQ1081,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,1.5,600,0,900,0,
08-02-2010,DQ1022,Advent Devices (Asia) Limited,,Kim Meng Tan,ANGLE BAR 38MM X 4MM,176,5.2,3,915.2,0.7333,
02-05-2010,SQ1043,Emetrix,,K T Chan,1810-T0141,15,62,37.2,930,0.6667000000000001,PC-2003
06-02-2010,SQ1014,Trans-Europe Fair Pte Ltd,,Kim Meng Tan,BEST THERMAL 5016,10,94,56.4,940,0.6667000000000001,
01-03-2010,SQ1022,Evergreen Group Pte Ltd,,Pang Seah Heng,1810-T0036,15,63,0,945,0,PC-2042
31-12-2010,DQ1069,Algintons Print & Graphics Pte Ltd,,John Choi E.,1810-T0031,50,19,45.6,950,-0.5832999999999999,
15-11-2010,SQ1094,Field Modern Building,,Yew Huat Xue,DOOR-CLS-65,68,14,8.4,952,0.6667000000000001,PC-2011
27-01-2010,DQ1021,Advent Devices (Asia) Limited,,Kim Meng Tan,32MM FLAT BAR,300,3.2,2,960,0.6,
05-05-2010,SQ1045,VCN Pte Ltd,,Micheal Tan,BEST THERMAL 5032,10,96,57.6,960,0.6667000000000001,PC-2053
18-05-2010,SQ1049,Field Modern Building,,Chin Seow Yeong,BEST THERMAL 5032,10,96,57.6,960,0.6667000000000001,PC-2032
15-10-2010,SQ1089R1,Mafaxon Parts (S) Pte Ltd,,Kim Meng Tan,MISC10012,30,32,19.2,960,0.6667000000000001,PC-2001
25-12-2010,SQ1104,Jorafe Chemical Pte Ltd,,Chin Beng Seng,FG/FEBAG,28,35,21,980,0.6667000000000001,PC-2022
13-02-2010,DQ1061,Algintons Print & Graphics Pte Ltd,,,1810-T0041,20,49.2,40.8,984,0.2059,
03-03-2010,SQ1023,Lanbridge Equipment Co,,Allen Berry,TBNST30001103,1000,1,0.6,1000,0.6667000000000001,PC-2056
09-09-2010,SQ1075,Maelig Company Inc,,K T Chan,TYH_EX-1130-2033-LH,4,250,150,1000,0.6667000000000001,PC-2030
18-11-2010,SQ1095,DepressNet Print Limited,,K T Chan,2800-ADJ0005,40,25,0,1000,0,PC-2020
08-12-2010,SQ1100,Hin Kang Chemical Pte Ltd,,Chee Guan Hong,TBNST30001104,1000,1,0,1000,0,PC-2009
31-12-2010,DQ1077,Tiong Aik Construction Pte Ltd,,,ANGLE BAR 38MM X 4MM,200,5,3,1000,0.6667000000000001,
31-12-2010,DQ1081,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,2,500,0,1000,0,
31-12-2010,DQ1081,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,2,500,0,1000,0,
31-12-2010,DQ1091,Aboluminium Products Corporation Limited,,Micheal Tan,02-93273,2,500.004,102,1000.008,3.9019999999999997,
30-06-2010,DQ1026,Advent Devices (Asia) Limited,,Kim Meng Tan,ANGLE BAR 38MM X 4MM,200,5.15,3,1030,0.7167,
01-03-2010,SQ1022,Evergreen Group Pte Ltd,,Pang Seah Heng,2700-T0032,3,347,0,1041,0,PC-2042
31-12-2010,DQ1082,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,1.5,696,0,1044,0,
01-12-2010,DQ1073,Tiong Aik Construction Pte Ltd,,Kim Meng Tan,SAV-SPEAKERS,4,262,400,1048,-0.345,PD-1088
05-12-2010,DQ1074,Tiong Aik Construction Pte Ltd,,Jacqueline Hu,SAV-SPEAKERS,4,262,400,1048,-0.345,PD-1088
18-01-2010,SQ1008,Endomas Enterprise Pte Ltd,,Kim Meng Tan,E.G SHEET 0.6MM,10,105,63,1050,0.6667000000000001,
09-09-2010,SQ1075,Maelig Company Inc,,K T Chan,E.G SHEET 0.6MM,10,105,63,1050,0.6667000000000001,PC-2030
12-01-2010,DQ1020,Advent Devices (Asia) Limited,,Kim Meng Tan,FLAT BAR 38 X 3MM,200,5.35,4,1070,0.3375,
04-02-2010,SQ1013,Weedster Exhibitions Pte Ltd,,Kim Meng Tan,AT-000129,70,16,9.6,1120,0.6667000000000001,
02-05-2010,SQ1043,Emetrix,,K T Chan,19585,20,56,33.6,1120,0.6667000000000001,PC-2003
08-02-2010,DQ1022,Advent Devices (Asia) Limited,,Kim Meng Tan,FLAT BAR 38 X 3MM,221,5.11,4,1129.31,0.2775,
16-05-2010,SQ1048,MC2 Pte Ltd,,Lim Toh Ting,2700-T0001,2,567,340.2,1134,0.6667000000000001,PC-2020
18-12-2010,SQ1102,Forage Building Pte. Ltd.,,John Choi,20318,35,33,19.8,1155,0.6667000000000001,PC-2051
31-12-2010,DQ1082,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,2,580,0,1160,0,
31-12-2010,DQ1082,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,2,580,0,1160,0,
09-01-2010,SQ1005,"Aten Universal Co., Ltd",,Kim Meng Tan,DIFST10047101,1000,1.2,0.72,1200,0.6667000000000001,
04-02-2010,SQ1013,Weedster Exhibitions Pte Ltd,,Kim Meng Tan,DIFST10046111,1000,1.2,0.72,1200,0.6667000000000001,
01-03-2010,SQ1022,Evergreen Group Pte Ltd,,Pang Seah Heng,BS-T0003,8,150,90,1200,0.6667000000000001,PC-2042
25-03-2010,SQ1032,Gemini Grains Pte Ltd,,Lim Toh Ting,HS-DOOR-CLS,80,15,9,1200,0.6667000000000001,PC-2030
12-04-2010,SQ1036,Dubai Electrons Belgium NV,,John Choi,ACER 1001,1,1200,720,1200,0.6667000000000001,PC-2006
05-09-2010,SQ1076,Seaweek Cutting Pte Ltd,,Kim Meng Tan,AMT DOOR CLOSER,80,15,9,1200,0.6667000000000001,PC-2020
15-09-2010,SQ1080,Weema (Wuhan) Pte Ltd,,Micheal Tan,MISC10004,80,15,9,1200,0.6667000000000001,PC-2042
01-12-2010,DQ1073,Tiong Aik Construction Pte Ltd,,Kim Meng Tan,SAV-VGA-AMP,8,150,0,1200,0,PD-1088
05-12-2010,DQ1074,Tiong Aik Construction Pte Ltd,,Jacqueline Hu,SAV-VGA-AMP,8,150,0,1200,0,PD-1088
10-12-2010,DQ1076,Tiong Aik Construction Pte Ltd,,Micheal Tan,SAV-VGA-AMP,8,150,0,1200,0,PD-1088
10-12-2010,DQ1076,Tiong Aik Construction Pte Ltd,,Micheal Tan,SAV-VGA-AMP,8,150,0,1200,0,PD-1088
31-12-2010,DQ1057,Sanhe Construction Pte Ltd,,,FDF1136,3,400,0,1200,0,
31-12-2010,DQ1081,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,3,400,0,1200,0,
23-02-2010,DQ1023,Advent Devices (Asia) Limited,,Kim Meng Tan,32MM FLAT BAR,432,2.78,2,1200.96,0.39,
23-02-2010,DQ1023,Advent Devices (Asia) Limited,,Kim Meng Tan,1 INCH ANGLE BAR,320,3.87,3,1238.4,0.29,
08-02-2010,SQ1015,Danalina City Transport (S) Pte Ltd,,Kim Meng Tan,1810-T0141,20,62,37.2,1240,0.6667000000000001,PC-2008
29-01-2010,SQ1011,Field Modern Building,,Kim Meng Tan,2800-ADJ0002,50,25,15,1250,0.6667000000000001,
07-09-2010,SQ1077,Teamster Holding Pte Ltd,,Allen Berry,20318,38,33,19.8,1254,0.6667000000000001,PC-2011
18-10-2010,SQ1087,Interhorizon Enterprise Limited,,Kim Meng Tan,1810-T0126,28,45,27,1260,0.6667000000000001,PC-2022
15-08-2010,SQ1072,Aruban Parts Inc,,Chin Beng Seng,MISC10012,40,32,19.2,1280,0.6667000000000001,PC-2032
06-12-2010,SQ1105,Advent Devices (Asia) Limited,,John Choi,GG3SN-9093,1,1280,118,1280,9.8475,PC-2005
28-12-2010,DQ1030,AA Advent Devices (Asia) Limited,,Kim Meng Tan,GG3SN-9093,1,1280,118,1280,9.8475,
08-11-2010,SQ1091,Bace Course Metal Pte Ltd,,Kim Meng Tan,19710,28,46,27.6,1288,0.6667000000000001,PC-2010
03-05-2010,SQ1044,Aurotek Enterprise,,Hiroshi Fujita,19585P-R,30,43,25.8,1290,0.6667000000000001,PC-2056
08-05-2010,SQ1046,"InnoChain Co., Ltd.",,Kim Meng Tan,TYH_ARTEC 5600-LH,5,260,156,1300,0.6667000000000001,PC-2013
21-01-2010,SQ1009,DepressNet Print Limited,,Kim Meng Tan,VINYL MP47,300,4.35,0,1305,0,
10-02-2010,SQ1016,Forester Accounts Limited,,Tommy Shen,TBNST30001102,1000,1.32,0.79,1320,0.6709,PC-2021
31-12-2010,DQ1122,Ace Equipment & Trading Services Ltd,,Jacqueline Hu,11111,111,12,0,1332,0,
18-12-2010,SQ1102,Forage Building Pte. Ltd.,,John Choi,19710,30,46,27.6,1380,0.6667000000000001,PC-2051
01-12-2010,DQ1073,Tiong Aik Construction Pte Ltd,,Kim Meng Tan,SAV-VISUALISER,2,693,150,1386,3.62,PD-1088
05-12-2010,DQ1074,Tiong Aik Construction Pte Ltd,,Jacqueline Hu,SAV-VISUALISER,2,693,150,1386,3.62,PD-1088
31-12-2010,DQ1082,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,3,464,0,1392,0,
12-02-2010,SQ1017,Hin Kang Chemical Pte Ltd,,Micheal Tan,AT-000117,40,35,21,1400,0.6667000000000001,PC-2002
25-10-2010,DQ1039,Algintons Print & Graphics Pte Ltd,,Kim Meng Tan,32MM FLAT BAR,500,2.8,2,1400,0.4,PC-2007
16-02-2010,SQ1019,LTC Building Services Pte Ltd,,K T Chan,2700-T0013,6,236,0,1416,0,PC-2005
05-12-2010,DQ1074,Tiong Aik Construction Pte Ltd,,Jacqueline Hu,SAV-PS,4,354,400,1416,-0.115,PD-1088
08-02-2010,DQ1022,Advent Devices (Asia) Limited,,Kim Meng Tan,GLOBAL BH-006,337,4.25,2.4,1432.25,0.7707999999999999,
23-02-2010,DQ1023,Advent Devices (Asia) Limited,,Kim Meng Tan,GLOBAL BH-006,360,3.99,2.4,1436.4,0.6625,
24-01-2010,SQ1010,Maha Yu Yi Pte Ltd,,Kim Meng Tan,TBNST30001101,1000,1.45,0.87,1450,0.6667000000000001,
10-02-2010,SQ1016,Forester Accounts Limited,,Tommy Shen,TBNST30001101,1000,1.45,0.87,1450,0.6667000000000001,PC-2021
24-01-2010,SQ1010,Maha Yu Yi Pte Ltd,,Kim Meng Tan,AT-000118,40,37,22.2,1480,0.6667000000000001,
11-09-2010,SQ1078,Jupiter Equipment Limited,,Pang Seah Heng,1810-T0032,28,53,31.8,1484,0.6667000000000001,PC-2043
13-01-2010,SQ1006,Chang Tat Weng Polyethylene Co,,Kim Meng Tan,603PSB06,500,3,1.8,1500,0.6667000000000001,
13-01-2010,SQ1006,Chang Tat Weng Polyethylene Co,,Kim Meng Tan,603PSB09,300,5,3,1500,0.6667000000000001,
21-01-2010,SQ1009,DepressNet Print Limited,,Kim Meng Tan,B282.SEALANT.,1000,1.5,0.9,1500,0.6667000000000001,
08-02-2010,SQ1015,Danalina City Transport (S) Pte Ltd,,Kim Meng Tan,B282.SEALANT.,1000,1.5,0.9,1500,0.6667000000000001,PC-2008
10-12-2010,DQ1076,Tiong Aik Construction Pte Ltd,,Micheal Tan,SAV-VGA-AMP,10,150,0,1500,0,PD-1088
31-12-2010,DQ1068,Algintons Print & Graphics Pte Ltd,,John Choi E.,1810-T0037,30,50,46.2,1500,0.0823,
31-12-2010,DQ1081,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,1.5,1000,0,1500,0,
31-12-2010,DQ1081,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,3,500,0,1500,0,
01-12-2010,DQ1073,Tiong Aik Construction Pte Ltd,,Kim Meng Tan,SAV-TOUCH10-AVCONTROL,2,767,0,1534,0,PD-1088
05-12-2010,DQ1074,Tiong Aik Construction Pte Ltd,,Jacqueline Hu,SAV-TOUCH10-AVCONTROL,2,767,0,1534,0,PD-1088
06-02-2010,SQ1014,Trans-Europe Fair Pte Ltd,,Kim Meng Tan,EG SHEET 2.00MM,10,154,92.4,1540,0.6667000000000001,
01-03-2010,SQ1022,Evergreen Group Pte Ltd,,Pang Seah Heng,1810-T0037,20,77,46.2,1540,0.6667000000000001,PC-2042
02-05-2010,SQ1043,Emetrix,,K T Chan,1810-T0037,20,77,46.2,1540,0.6667000000000001,PC-2003
12-10-2010,SQ1085,Jorafe Chemical Pte Ltd,,Kim Hu Tao,2800-ADJ0001,65,24,14.4,1560,0.6667000000000001,PC-2042
31-12-2010,DQ1066,CASH / GENLEDGER,,John Choi E.,1810-T0036,26,60,37.8,1560,0.5872999999999999,
02-01-2010,SQ1001,Advent Devices (Asia) Pte Ltd,,John Choi,1810-T0036,25,63,0,1575,0,PC-2001
31-12-2010,DQ1069,Algintons Print & Graphics Pte Ltd,,John Choi E.,1810-T0037,30,53,46.2,1590,0.1472,
08-08-2010,SQ1069,B & Chang Chemical Pte Ltd,,John Choi,B282.VANILLA,1000,1.6,0.96,1600,0.6667000000000001,PC-2051
02-01-2010,SQ1001,Advent Devices (Asia) Pte Ltd,,John Choi,1810-T0037,21,77,46.2,1617,0.6667000000000001,PC-2001
13-11-2010,SQ1093,Peer Private Ltd,,Chin Seow Yeong,19585P-R,38,43,25.8,1634,0.6667000000000001,PC-2043
25-04-2010,SQ1041,Lanbridge Equipment Co,,Kim Meng Tan,GIST11001108,1500,1.1,0.66,1650,0.6667000000000001,PC-2005
08-10-2010,SQ1083,TSP South Japan Pte Ltd,,Pang Seah Heng,TBNST30001106,1500,1.1,0.66,1650,0.6667000000000001,PC-2009
01-12-2010,DQ1073,Tiong Aik Construction Pte Ltd,,Kim Meng Tan,SAV-HDBT,2,825,150,1650,4.5,PD-1088
05-12-2010,DQ1074,Tiong Aik Construction Pte Ltd,,Jacqueline Hu,SAV-HDBT,2,825,150,1650,4.5,PD-1088
18-12-2010,SQ1102,Forage Building Pte. Ltd.,,John Choi,GIST11001107,1500,1.1,0.66,1650,0.6667000000000001,PC-2051
19-12-2010,DQ1049,TSP South Japan Pte Ltd,,Chee Guan Hong,TBNST30001106,1500,1.1,0.66,1650,0.6667000000000001,
31-12-2010,DQ1081,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,0.23,7200,0,1656,0,
02-05-2010,SQ1043,Emetrix,,K T Chan,1810-T0128,30,56,33.6,1680,0.6667000000000001,PC-2003
22-06-2010,SQ1057,Allylink Pte Ltd,,K T Chan,2800-ADJ0001,70,24,14.4,1680,0.6667000000000001,
13-06-2010,SQ1056,Alcap Stationery Pte Ltd,,Lim Toh Ting,1810-T0127,40,43,25.8,1720,0.6667000000000001,PC-2031
08-08-2010,SQ1069,B & Chang Chemical Pte Ltd,,John Choi,FG/SEVES,75,23,13.8,1725,0.6667000000000001,PC-2051
24-01-2010,SQ1010,Maha Yu Yi Pte Ltd,,Kim Meng Tan,BS-T0001,5,346,207.6,1730,0.6667000000000001,
31-12-2010,DQ1082,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,3,580,0,1740,0,
31-12-2010,DQ1082,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,1.5,1160,0,1740,0,
18-05-2010,SQ1049,Field Modern Building,,Chin Seow Yeong,GI-PL-GR12-SP,5,349,209.4,1745,0.6667000000000001,PC-2032
06-02-2010,SQ1014,Trans-Europe Fair Pte Ltd,,Kim Meng Tan,MISC10018,50,35,21,1750,0.6667000000000001,
10-02-2010,SQ1016,Forester Accounts Limited,,Tommy Shen,FG/FEBAG,50,35,21,1750,0.6667000000000001,PC-2021
15-09-2010,SQ1080,Weema (Wuhan) Pte Ltd,,Micheal Tan,MISC10018,50,35,21,1750,0.6667000000000001,PC-2042
10-08-2010,SQ1070,CA Facilities Pte Ltd,,Kim Meng Tan,COMPAQ3,1,1760,1056,1760,0.6667000000000001,PC-2010
20-09-2010,SQ1081,VCN Pte Ltd,,Jacqueline Hu,COMPAQ3,1,1760,1056,1760,0.6667000000000001,PC-2008
31-12-2010,DQ1069,Algintons Print & Graphics Pte Ltd,,John Choi E.,1810-T0036,30,59,37.8,1770,0.5608,
17-03-2010,DQ1062,Algintons Print & Graphics Pte Ltd,,Erin Teo,1810-T0038,23,77,47.4,1771,0.6245,
09-01-2010,SQ1005,"Aten Universal Co., Ltd",,Kim Meng Tan,32MM FLAT BAR,600,3,2,1800,0.5,
25-11-2010,SQ1096,Seaweek Cutting Pte Ltd,,Kim Meng Tan,DIFST10046108,1500,1.2,0.72,1800,0.6667000000000001,PC-2032
31-12-2010,DQ1068,Algintons Print & Graphics Pte Ltd,,John Choi E.,1810-T0036,30,60,37.8,1800,0.5872999999999999,
21-01-2010,SQ1009,DepressNet Print Limited,,Kim Meng Tan,VINYL MP56,200,9.15,5.49,1830,0.6667000000000001,
31-12-2010,DQ1066,CASH / GENLEDGER,,John Choi E.,1810-T0032,31,60,31.8,1860,0.8868,
31-12-2010,DQ1082,JEWEL CHANGI AIRPORT DEVT PTE LTD,,Kim Meng Tan,,0.225,8352,0,1879.2,0,
08-10-2010,SQ1082R1,Digi-Key Enterprise,,Tommy Shen,BEST THERMAL 5016,20,94,56.4,1880,0.6667000000000001,PC-2006
02-05-2010,SQ1043,Emetrix,,K T Chan,1810-T0031,25,76,45.6,1900,0.6667000000000001,PC-2003
31-12-2010,DQ1067,Algintons Print & Graphics Pte Ltd,,John Choi E.,1810-T0037,28,68,46.2,1904,0.4719,
06-01-2010,SQ1004,Ampway Industries Pte Ltd,,Kim Meng Tan,AT-000129,120,16,9.6,1920,0.6667000000000001,
06-02-2010,SQ1014,Trans-Europe Fair Pte Ltd,,Kim Meng Tan,BEST THERMAL 5032,20,96,57.6,1920,0.6667000000000001,
20-08-2010,SQ1074,Kaira Parts Pte Ltd,,Kim Meng Tan,2700-T0006,35,55,33,1925,0.6667000000000001,PC-2010
09-01-2010,SQ1005,"Aten Universal Co., Ltd",,Kim Meng Tan,HINGE FG-05,130,15,9,1950,0.6667000000000001,
20-02-2010,SQ1021,Cut Craft Japan Pte Ltd,,Kim Hu Tao,2700-T0008,30,65,39,1950,0.6667000000000001,PC-2022
22-12-2010,SQ1103,TNERY Inc,,Muthu Arumugam,1810-T0040,30,65,39,1950,0.6667000000000001,PC-2042
31-12-2010,DQ1066,CASH / GENLEDGER,,John Choi E.,1810-T0037,28,70,46.2,1960,0.5152,
08-11-2010,SQ1091,Bace Course Metal Pte Ltd,,Kim Meng Tan,20318,60,33,19.8,1980,0.6667000000000001,PC-2010
22-12-2010,SQ1103,TNERY Inc,,Muthu Arumugam,AT-000009,1800,1.1,0.66,1980,0.6667000000000001,PC-2042
13-01-2010,SQ1006,Chang Tat Weng Polyethylene Co,,Kim Meng Tan,603PSB03,1000,2,1.2,2000,0.6667000000000001,
10-02-2010,SQ1016,Forester Accounts Limited,,Tommy Shen,603PSB08,500,4,0,2000,0,PC-2021
08-04-2010,SQ1035,Digitaq Pte Ltd,,K T Chan,TBNST30001103,2000,1,0.6,2000,0.6667000000000001,PC-2032
11-04-2010,DQ1025,Advent Devices (Asia) Limited,,Kim Meng Tan,ANGLE BAR 38MM X 4MM,400,5,3,2000,0.6667000000000001,
08-06-2010,SQ1054,Mexter (M) Berhad,,Yew Huat Xue,20293,500,4,2.4,2000,0.6667000000000001,PC-2009
03-07-2010,SQ1058,D.C.S Ltd.,,Ali Ahmadijeah,M.S ANGLE,500,4,2.4,2000,0.6667000000000001,PC-2002
31-12-2010,DQ1115,AA Advent Devices (Asia) Limited - US,,Kim Meng Tan,motor overhaul,1,2000,0,2000,0,
31-12-2010,DQ1117,AIG Asia Pacific Insurance Pte Ltd,,,motor overhaul,1,2000,0,2000,0,
31-12-2010,DQ1067,Algintons Print & Graphics Pte Ltd,,John Choi E.,1810-T0036,26,78,37.8,2028,1.0635,
16-05-2010,SQ1048,MC2 Pte Ltd,,Lim Toh Ting,2700-T0009,3,678,406.8,2034,0.6667000000000001,PC-2020
17-03-2010,DQ1062,Algintons Print & Graphics Pte Ltd,,Erin Teo,1810-T0124,62,33,21,2046,0.5714,
10-10-2010,SQ1084,Peer Private Ltd,,Kim Meng Tan,VINYL MP88,450,4.56,2.74,2052,0.6642,PC-2013
27-01-2010,DQ1021,Advent Devices (Asia) Limited,,Kim Meng Tan,GLOBAL BH-006,500,4.11,2.4,2055,0.7125,
20-08-2010,SQ1074,Kaira Parts Pte Ltd,,Kim Meng Tan,2800-ADJ0003,80,26,15.6,2080,0.6667000000000001,PC-2010
05-12-2010,DQ1074,Tiong Aik Construction Pte Ltd,,Jacqueline Hu,SAV-SPEAKERS,8,262,400,2096,-0.345,PD-1088
23-03-2010,SQ1031,Field Catering & Services Pte Ltd,,Jacqueline Hu,FG/FEBAG,60,35,21,2100,0.6667000000000001,PC-2013
15-10-2010,SQ1086,Kita Colouring Co Ltd,,John Choi,TYH-KD-85,150,14,8.4,2100,0.6667000000000001,PC-2051
30-10-2010,DQ1040,Algintons Print & Graphics Pte Ltd,,Kim Meng Tan,32MM FLAT BAR,500,4.2,2,2100,1.1,
18-11-2010,SQ1095,DepressNet Print Limited,,K T Chan,TYH-KD-85,150,14,8.4,2100,0.6667000000000001,PC-2020
31-12-2010,DQ1067,Algintons Print & Graphics Pte Ltd,,John Choi E.,1810-T0032,31,68,31.8,2108,1.1384,
30-06-2010,DQ1026,Advent Devices (Asia) Limited,,Kim Meng Tan,FLAT BAR 38 X 3MM,400,5.31,4,2124,0.3275,
07-09-2010,SQ1077,Teamster Holding Pte Ltd,,Allen Berry,2800-ADJ0005,85,25,0,2125,0,PC-2011
01-12-2010,DQ1073,Tiong Aik Construction Pte Ltd,,Kim Meng Tan,SAV-WM,2,1074,400,2148,1.685,PD-1088
05-12-2010,DQ1074,Tiong Aik Construction Pte Ltd,,Jacqueline Hu,SAV-WM,2,1074,400,2148,1.685,PD-1088
24-01-2010,SQ1010,Maha Yu Yi Pte Ltd,,Kim Meng Tan,2800-ADJ0001,90,24,14.4,2160,0.6667000000000001,
27-01-2010,DQ1021,Advent Devices (Asia) Limited,,Kim Meng Tan,ANGLE BAR 38MM X 4MM,430,5.05,3,2171.5,0.6833,
15-08-2010,SQ1072,Aruban Parts Inc,,Chin Beng Seng,TBNST30001101,1500,1.45,0.87,2175,0.6667000000000001,PC-2032
01-01-2010,SQ1109,AIG Asia Pacific Insurance Pte Ltd,,,,1,2180,0,2180,0,PC-8003
01-01-2010,SQ1109,AIG Asia Pacific Insurance Pte Ltd,,,,1,2180,0,2180,0,PC-8003
01-01-2010,SQ1109,AIG Asia Pacific Insurance Pte Ltd,,,,1,2180,0,2180,0,PC-8003
01-01-2010,SQ1109,AIG Asia Pacific Insurance Pte Ltd,,,,1,2180,0,2180,0,PC-8003
01-01-2010,SQ1109,AIG Asia Pacific Insurance Pte Ltd,,,,1,2180,0,2180,0,PC-8003
01-01-2010,SQ1109,AIG Asia Pacific Insurance Pte Ltd,,,,1,2180,0,2180,0,PC-8003
01-01-2010,SQ1109,AIG Asia Pacific Insurance Pte Ltd,,,,1,2180,0,2180,0,PC-8003
01-01-2010,SQ1109,AIG Asia Pacific Insurance Pte Ltd,,,,1,2180,0,2180,0,PC-8003
01-01-2010,SQ1109,AIG Asia Pacific Insurance Pte Ltd,,,,1,2180,0,2180,0,PC-8003
01-01-2010,SQ1109,AIG Asia Pacific Insurance Pte Ltd,,,,1,2180,0,2180,0,PC-8003
01-01-2010,SQ1109,AIG Asia Pacific Insurance Pte Ltd,,,,1,2180,0,2180,0,PC-8003
01-01-2010,SQ1109,AIG Asia Pacific Insurance Pte Ltd,,,,1,2180,0,2180,0,PC-8003
